,arr_delay
46879,-7.0
46880,49.0
46881,-22.0
46882,791.0
46883,56.0
46884,18.0
46885,-27.0
46886,-5.0
46887,1.0
46888,-13.0
46889,-18.0
46890,14.0
46891,12.0
46892,-18.0
46893,-9.0
46894,-14.0
46895,-5.0
46896,4.0
46897,-12.0
46898,53.0
46899,20.0
46900,-9.0
46901,10.0
46902,-15.0
46903,-19.0
46904,-10.0
46905,3.0
46906,-8.0
46907,-2.0
46908,7.0
46909,9.0
46910,-6.0
46911,-13.0
46912,9.0
46913,10.0
46914,-5.0
46915,-4.0
46916,16.0
46917,38.0
46918,-7.0
46919,-10.0
46920,-8.0
46921,-14.0
46922,-9.0
46923,-7.0
46924,-14.0
46925,-7.0
46926,15.0
46927,60.0
46928,235.0
46929,19.0
46930,-10.0
46931,1.0
46932,-16.0
46933,78.0
46934,86.0
46935,-10.0
46936,2.0
46937,-12.0
46938,99.0
46939,16.0
46940,149.0
46941,-40.0
46942,-7.0
46943,8.0
46944,-1.0
46945,61.0
46946,-2.0
46947,-8.0
46948,-21.0
46949,24.0
46950,-10.0
46951,-22.0
46952,-4.0
46953,-5.0
46954,-3.0
46955,6.0
46956,3.0
46957,9.0
46958,-4.0
46959,3.0
46960,15.0
46961,28.0
46962,16.0
46963,25.0
46964,-16.0
46965,-5.0
46966,-2.0
46967,-30.0
46968,-15.0
46969,-11.0
46970,-13.0
46971,-6.0
46972,6.0
46973,13.0
46974,11.0
46975,-8.0
46976,-9.0
46977,-12.0
46978,-45.0
46979,-20.0
46980,-9.0
46981,-7.0
46982,31.0
46983,149.0
46984,-3.0
46985,10.0
46986,-4.0
46987,19.0
46988,14.0
46989,14.0
46990,-3.0
46991,1.0
46992,43.0
46993,-21.0
46994,7.0
46995,-4.0
46996,-29.0
46997,-9.0
46998,-4.0
46999,-39.0
47000,-13.0
47001,18.0
47002,-6.0
47003,15.0
47004,9.0
47005,-5.0
47006,172.0
47007,0.0
47008,78.0
47009,8.0
47010,-4.0
47011,-14.0
47012,-19.0
47013,28.0
47014,-8.0
47015,6.0
47016,-27.0
47017,-12.0
47018,-7.0
47019,-5.0
47020,-13.0
47021,-13.0
47022,-26.0
47023,-9.0
47024,214.0
47025,22.0
47026,10.0
47027,-13.0
47028,0.0
47029,-10.0
47030,-15.0
47031,-25.0
47032,15.0
47033,82.0
47034,-9.0
47035,1.0
47036,-20.0
47037,-7.0
47038,-12.0
47039,-7.0
47040,20.0
47041,-12.0
47042,-18.0
47043,-18.0
47044,-35.0
47045,6.0
47046,-21.0
47047,-7.0
47048,-26.0
47049,174.0
47050,38.0
47051,311.0
47052,1.0
47053,22.0
47054,-5.0
47055,7.0
47056,-19.0
47057,28.0
47058,-9.0
47059,-24.0
47060,122.0
47061,-11.0
47062,0.0
47063,10.0
47064,-25.0
47065,-21.0
47066,40.0
47067,-25.0
47068,-13.0
47069,-18.0
47070,3.0
47071,-21.0
47072,-8.0
47073,-17.0
47074,36.0
47075,-9.0
47076,1.0
47077,-7.0
47078,-12.0
47079,-11.0
47080,14.0
47081,-12.0
47082,-4.0
47083,-5.0
47084,1.0
47085,126.0
47086,-23.0
47087,-41.0
47088,-14.0
47089,-22.0
47090,-5.0
47091,3.0
47092,184.0
47093,-18.0
47094,0.0
47095,476.0
47096,-10.0
47097,21.0
47098,27.0
47099,168.0
47100,-26.0
47101,-15.0
47102,43.0
47103,-23.0
47104,-2.0
47105,0.0
47106,-5.0
47107,-29.0
47108,10.0
47109,5.0
47110,91.0
47111,-9.0
47112,37.0
47113,-6.0
47114,-22.0
47115,11.0
47116,-20.0
47117,4.0
47118,18.0
47119,-20.0
47120,26.0
47121,-21.0
47122,-20.0
47123,-23.0
47124,-4.0
47125,-20.0
47126,2.0
47127,5.0
47128,26.0
47129,-29.0
47130,11.0
47131,158.0
47132,-11.0
47133,-4.0
47134,-8.0
47135,0.0
47136,43.0
47137,1076.0
47138,-21.0
47139,-17.0
47140,-29.0
47141,-19.0
47142,7.0
47143,18.0
47144,36.0
47145,-23.0
47146,2.0
47147,-12.0
47148,-7.0
47149,9.0
47150,24.0
47151,64.0
47152,-8.0
47153,-17.0
47154,21.0
47155,-6.0
47156,5.0
47157,-21.0
47158,-37.0
47159,-33.0
47160,1.0
47161,-8.0
47162,-14.0
47163,-24.0
47164,-21.0
47165,-8.0
47166,-7.0
47167,-9.0
47168,6.0
47169,-19.0
47170,-4.0
47171,-13.0
47172,-17.0
47173,30.0
47174,1.0
47175,-3.0
47176,5.0
47177,-12.0
47178,-41.0
47179,23.0
47180,2.0
47181,-10.0
47182,29.0
47183,11.0
47184,33.0
47185,60.0
47186,69.0
47187,-16.0
47188,885.0
47189,35.0
47190,-7.0
47191,257.0
47192,-2.0
47193,-13.0
47194,4.0
47195,-1.0
47196,-15.0
47197,-43.0
47198,30.0
47199,93.0
47200,59.0
47201,-14.0
47202,-25.0
47203,5.0
47204,18.0
47205,32.0
47206,-6.0
47207,-15.0
47208,-1.0
47209,40.0
47210,-12.0
47211,1.0
47212,-21.0
47213,-22.0
47214,-16.0
47215,-13.0
47216,7.0
47217,-20.0
47218,-6.0
47219,-1.0
47220,-11.0
47221,-21.0
47222,15.0
47223,12.0
47224,-35.0
47225,16.0
47226,260.0
47227,-4.0
47228,-29.0
47229,-11.0
47230,45.0
47231,-9.0
47232,0.0
47233,7.0
47234,-24.0
47235,-14.0
47236,-25.0
47237,24.0
47238,-20.0
47239,-18.0
47240,-16.0
47241,-4.0
47242,-2.0
47243,3.0
47244,-25.0
47245,-7.0
47246,-7.0
47247,-11.0
47248,-6.0
47249,-19.0
47250,-8.0
47251,0.0
47252,-15.0
47253,-11.0
47254,17.0
47255,27.0
47256,-21.0
47257,10.0
47258,57.0
47259,-2.0
47260,90.0
47261,19.0
47262,11.0
47263,-26.0
47264,-22.0
47265,38.0
47266,-1.0
47267,-17.0
47268,-13.0
47269,-2.0
47270,-11.0
47271,19.0
47272,-42.0
47273,18.0
47274,-14.0
47275,-18.0
47276,-27.0
47277,8.0
47278,5.0
47279,-3.0
47280,85.0
47281,-22.0
47282,-21.0
47283,-40.0
47284,-1.0
47285,-8.0
47286,5.0
47287,-7.0
47288,3.0
47289,-22.0
47290,26.0
47291,-2.0
47292,-8.0
47293,-19.0
47294,4.0
47295,-18.0
47296,-19.0
47297,-20.0
47298,84.0
47299,1.0
47300,-13.0
47301,-12.0
47302,-28.0
47303,-11.0
47304,5.0
47305,-12.0
47306,-20.0
47307,12.0
47308,110.0
47309,-18.0
47310,0.0
47311,-9.0
47312,-22.0
47313,172.0
47314,-32.0
47315,-15.0
47316,-21.0
47317,-21.0
47318,-3.0
47319,-14.0
47320,0.0
47321,-17.0
47322,-20.0
47323,-2.0
47324,-5.0
47325,7.0
47326,158.0
47327,53.0
47328,-2.0
47329,-16.0
47330,-6.0
47331,-26.0
47332,-31.0
47333,-28.0
47334,-14.0
47335,-10.0
47336,160.0
47337,8.0
47338,-35.0
47339,9.0
47340,1.0
47341,9.0
47342,-15.0
47343,-12.0
47344,-32.0
47345,-19.0
47346,-24.0
47347,-8.0
47348,-15.0
47349,38.0
47350,-11.0
47351,3.0
47352,62.0
47353,22.0
47354,13.0
47355,14.0
47356,-29.0
47357,-4.0
47358,-7.0
47359,-35.0
47360,-9.0
47361,-21.0
47362,31.0
47363,5.0
47364,197.0
47365,-7.0
47366,-17.0
47367,0.0
47368,-29.0
47369,20.0
47370,-15.0
47371,12.0
47372,14.0
47373,-15.0
47374,-20.0
47375,123.0
47376,14.0
47377,-13.0
47378,2.0
47379,-3.0
47380,44.0
47381,-17.0
47382,-13.0
47383,-4.0
47384,-4.0
47385,15.0
47386,7.0
47387,45.0
47388,-2.0
47389,-19.0
47390,-16.0
47391,1.0
47392,306.0
47393,23.0
47394,-16.0
47395,216.0
47396,-4.0
47397,-25.0
47398,74.0
47399,62.0
47400,37.0
47401,-2.0
47402,-7.0
47403,-14.0
47404,15.0
47405,4.0
47406,-23.0
47407,-19.0
47408,-5.0
47409,-2.0
47410,-17.0
47411,-17.0
47412,135.0
47413,7.0
47414,-27.0
47415,-18.0
47416,-8.0
47417,13.0
47418,227.0
47419,-20.0
47420,7.0
47421,-9.0
47422,-3.0
47423,-12.0
47424,-30.0
47425,-3.0
47426,-12.0
47427,1.0
47428,18.0
47429,14.0
47430,-1.0
47431,-12.0
47432,42.0
47433,7.0
47434,-5.0
47435,26.0
47436,31.0
47437,73.0
47438,-21.0
47439,2.0
47440,41.0
47441,-9.0
47442,-29.0
47443,-14.0
47444,-7.0
47445,87.0
47446,-27.0
47447,-5.0
47448,-1.0
47449,12.0
47450,2.0
47451,-3.0
47452,-20.0
47453,-14.0
47454,8.0
47455,0.0
47456,-13.0
47457,-1.0
47458,-13.0
47459,92.0
47460,-6.0
47461,297.0
47462,-35.0
47463,-28.0
47464,-22.0
47465,20.0
47466,-26.0
47467,15.0
47468,72.0
47469,6.0
47470,12.0
47471,-4.0
47472,43.0
47473,3.0
47474,-17.0
47475,-21.0
47476,-15.0
47477,25.0
47478,-6.0
47479,-14.0
47480,-26.0
47481,14.0
47482,-12.0
47483,-17.0
47484,-5.0
47485,4.0
47486,21.0
47487,-31.0
47488,-18.0
47489,-16.0
47490,-5.0
47491,-17.0
47492,-10.0
47493,120.0
47494,-13.0
47495,-11.0
47496,-35.0
47497,-27.0
47498,-26.0
47499,-11.0
47500,-22.0
47501,-12.0
47502,95.0
47503,-13.0
47504,6.0
47505,-30.0
47506,12.0
47507,-13.0
47508,-6.0
47509,-11.0
47510,9.0
47511,-16.0
47512,-21.0
47513,6.0
47514,34.0
47515,-3.0
47516,8.0
47517,37.0
47518,-7.0
47519,-19.0
47520,11.0
47521,7.0
47522,-12.0
47523,-4.0
47524,-6.0
47525,-9.0
47526,-12.0
47527,-22.0
47528,-15.0
47529,107.0
47530,-19.0
47531,15.0
47532,-16.0
47533,31.0
47534,-22.0
47535,2.0
47536,106.0
47537,-19.0
47538,-11.0
47539,33.0
47540,-38.0
47541,-16.0
47542,7.0
47543,13.0
47544,-22.0
47545,-5.0
47546,-12.0
47547,7.0
47548,58.0
47549,18.0
47550,2.0
47551,-11.0
47552,21.0
47553,-10.0
47554,-5.0
47555,-13.0
47556,-10.0
47557,17.0
47558,-19.0
47559,5.0
47560,-31.0
47561,-21.0
47562,-12.0
47563,-4.0
47564,-24.0
47565,20.0
47566,6.0
47567,18.0
47568,-6.0
47569,4.0
47570,14.0
47571,4.0
47572,-11.0
47573,-1.0
47574,-5.0
47575,2.0
47576,-24.0
47577,-9.0
47578,-12.0
47579,-20.0
47580,18.0
47581,7.0
47582,6.0
47583,-6.0
47584,72.0
47585,13.0
47586,-8.0
47587,-15.0
47588,36.0
47589,-2.0
47590,-28.0
47591,2.0
47592,-10.0
47593,-10.0
47594,-7.0
47595,-6.0
47596,7.0
47597,-10.0
47598,-10.0
47599,-31.0
47600,5.0
47601,-15.0
47602,-9.0
47603,61.0
47604,-16.0
47605,-21.0
47606,13.0
47607,-25.0
47608,-7.0
47609,266.0
47610,-10.0
47611,-20.0
47612,-7.0
47613,8.0
47614,-11.0
47615,-4.0
47616,-12.0
47617,-4.0
47618,9.0
47619,-13.0
47620,-22.0
47621,18.0
47622,-1.0
47623,3.0
47624,-1.0
47625,-27.0
47626,-44.0
47627,-7.0
47628,-5.0
47629,18.0
47630,-40.0
47631,0.0
47632,-1.0
47633,-7.0
47634,-9.0
47635,-8.0
47636,-24.0
47637,-1.0
47638,-10.0
47639,-5.0
47640,-1.0
47641,7.0
47642,68.0
47643,3.0
47644,43.0
47645,-23.0
47646,-4.0
47647,-59.0
47648,-15.0
47649,-7.0
47650,-24.0
47651,34.0
47652,-2.0
47653,108.0
47654,-14.0
47655,-14.0
47656,44.0
47657,-25.0
47658,-13.0
47659,0.0
47660,4.0
47661,5.0
47662,162.0
47663,-22.0
47664,-17.0
47665,-2.0
47666,22.0
47667,-29.0
47668,86.0
47669,53.0
47670,-12.0
47671,44.0
47672,7.0
47673,37.0
47674,184.0
47675,-20.0
47676,9.0
47677,-20.0
47678,-10.0
47679,-15.0
47680,6.0
47681,-16.0
47682,20.0
47683,29.0
47684,-2.0
47685,-9.0
47686,8.0
47687,-1.0
47688,-1.0
47689,0.0
47690,38.0
47691,-14.0
47692,82.0
47693,15.0
47694,-1.0
47695,-1.0
47696,-1.0
47697,6.0
47698,-18.0
47699,-16.0
47700,17.0
47701,28.0
47702,-14.0
47703,-15.0
47704,33.0
47705,174.0
47706,-10.0
47707,1.0
47708,-31.0
47709,-22.0
47710,-14.0
47711,3.0
47712,-28.0
47713,-13.0
47714,-28.0
47715,-13.0
47716,-10.0
47717,-17.0
47718,13.0
47719,-23.0
47720,-5.0
47721,3.0
47722,-12.0
47723,-2.0
47724,7.0
47725,-12.0
47726,21.0
47727,-26.0
47728,-13.0
47729,-7.0
47730,4.0
47731,-6.0
47732,9.0
47733,166.0
47734,-5.0
47735,-13.0
47736,-7.0
47737,-24.0
47738,33.0
47739,13.0
47740,-33.0
47741,-28.0
47742,-32.0
47743,-4.0
47744,8.0
47745,-9.0
47746,15.0
47747,5.0
47748,-2.0
47749,-7.0
47750,-4.0
47751,-48.0
47752,72.0
47753,-3.0
47754,-22.0
47755,-17.0
47756,-12.0
47757,-13.0
47758,-11.0
47759,81.0
47760,15.0
47761,51.0
47762,-19.0
47763,137.0
47764,39.0
47765,-10.0
47766,-26.0
47767,18.0
47768,-29.0
47769,78.0
47770,-5.0
47771,-11.0
47772,-3.0
47773,-25.0
47774,0.0
47775,-13.0
47776,32.0
47777,-21.0
47778,-6.0
47779,-13.0
47780,-21.0
47781,6.0
47782,16.0
47783,-20.0
47784,-8.0
47785,-13.0
47786,-22.0
47787,-2.0
47788,-3.0
47789,5.0
47790,79.0
47791,-7.0
47792,-17.0
47793,11.0
47794,318.0
47795,-15.0
47796,2.0
47797,-35.0
47798,-18.0
47799,0.0
47800,-12.0
47801,24.0
47802,11.0
47803,5.0
47804,85.0
47805,121.0
47806,-25.0
47807,-8.0
47808,-11.0
47809,45.0
47810,-8.0
47811,-5.0
47812,-3.0
47813,146.0
47814,-4.0
47815,34.0
47816,15.0
47817,-5.0
47818,19.0
47819,51.0
47820,-5.0
47821,-8.0
47822,1.0
47823,2.0
47824,44.0
47825,-3.0
47826,9.0
47827,-12.0
47828,17.0
47829,-10.0
47830,5.0
47831,-17.0
47832,-13.0
47833,-1.0
47834,-28.0
47835,-9.0
47836,95.0
47837,53.0
47838,-8.0
47839,26.0
47840,-9.0
47841,-6.0
47842,96.0
47843,8.0
47844,77.0
47845,-4.0
47846,-16.0
47847,-14.0
47848,119.0
47849,6.0
47850,-9.0
47851,-23.0
47852,-24.0
47853,-7.0
47854,117.0
47855,1.0
47856,-11.0
47857,-20.0
47858,-10.0
47859,-9.0
47860,-11.0
47861,-41.0
47862,33.0
47863,30.0
47864,35.0
47865,64.0
47866,-13.0
47867,-1.0
47868,4.0
47869,-2.0
47870,-3.0
47871,35.0
47872,-7.0
47873,-18.0
47874,-1.0
47875,6.0
47876,12.0
47877,8.0
47878,60.0
47879,-7.0
47880,11.0
47881,7.0
47882,115.0
47883,20.0
47884,-4.0
47885,-22.0
47886,-4.0
47887,28.0
47888,-9.0
47889,-33.0
47890,-12.0
47891,-23.0
47892,59.0
47893,120.0
47894,-13.0
47895,-11.0
47896,-15.0
47897,-12.0
47898,20.0
47899,-18.0
47900,-4.0
47901,9.0
47902,102.0
47903,12.0
47904,-13.0
47905,-2.0
47906,-14.0
47907,-8.0
47908,32.0
47909,20.0
47910,15.0
47911,0.0
47912,-18.0
47913,-9.0
47914,4.0
47915,-5.0
47916,2.0
47917,-1.0
47918,3.0
47919,-3.0
47920,-14.0
47921,-4.0
47922,19.0
47923,-3.0
47924,-22.0
47925,-12.0
47926,26.0
47927,-16.0
47928,-4.0
47929,-14.0
47930,-8.0
47931,-19.0
47932,20.0
47933,-10.0
47934,-21.0
47935,-2.0
47936,53.0
47937,0.0
47938,-15.0
47939,13.0
47940,100.0
47941,-10.0
47942,152.0
47943,1.0
47944,-1.0
47945,60.0
47946,-26.0
47947,5.0
47948,7.0
47949,56.0
47950,26.0
47951,16.0
47952,-35.0
47953,-5.0
47954,-5.0
47955,-29.0
47956,-12.0
47957,-22.0
47958,-14.0
47959,-27.0
47960,-29.0
47961,-1.0
47962,33.0
47963,-8.0
47964,-18.0
47965,81.0
47966,150.0
47967,-3.0
47968,12.0
47969,6.0
47970,-9.0
47971,-17.0
47972,12.0
47973,-27.0
47974,-9.0
47975,-4.0
47976,-30.0
47977,18.0
47978,-13.0
47979,-22.0
47980,-8.0
47981,9.0
47982,-25.0
47983,19.0
47984,-12.0
47985,11.0
47986,-28.0
47987,10.0
47988,-19.0
47989,-15.0
47990,-6.0
47991,58.0
47992,-18.0
47993,-14.0
47994,56.0
47995,20.0
47996,-6.0
47997,-10.0
47998,0.0
47999,-12.0
48000,-1.0
48001,-12.0
48002,0.0
48003,-2.0
48004,202.0
48005,-4.0
48006,14.0
48007,-23.0
48008,-19.0
48009,-27.0
48010,-9.0
48011,15.0
48012,-13.0
48013,-7.0
48014,-3.0
48015,-4.0
48016,37.0
48017,-10.0
48018,4.0
48019,-13.0
48020,2.0
48021,-21.0
48022,0.0
48023,-24.0
48024,-5.0
48025,38.0
48026,-15.0
48027,-18.0
48028,-4.0
48029,-12.0
48030,-18.0
48031,6.0
48032,2.0
48033,-21.0
48034,25.0
48035,10.0
48036,-6.0
48037,65.0
48038,-4.0
48039,18.0
48040,9.0
48041,-24.0
48042,-7.0
48043,-19.0
48044,-29.0
48045,3.0
48046,48.0
48047,-2.0
48048,-8.0
48049,-16.0
48050,-33.0
48051,29.0
48052,-18.0
48053,-9.0
48054,81.0
48055,-14.0
48056,-10.0
48057,-14.0
48058,1.0
48059,-9.0
48060,21.0
48061,-7.0
48062,76.0
48063,51.0
48064,36.0
48065,76.0
48066,-6.0
48067,24.0
48068,-6.0
48069,-34.0
48070,14.0
48071,-37.0
48072,-15.0
48073,-20.0
48074,-15.0
48075,-7.0
48076,2.0
48077,-4.0
48078,238.0
48079,-7.0
48080,20.0
48081,-5.0
48082,-9.0
48083,19.0
48084,2.0
48085,-17.0
48086,29.0
48087,102.0
48088,-21.0
48089,148.0
48090,13.0
48091,-15.0
48092,107.0
48093,-19.0
48094,28.0
48095,-19.0
48096,-12.0
48097,-36.0
48098,-11.0
48099,-11.0
48100,-27.0
48101,-18.0
48102,-10.0
48103,-9.0
48104,-9.0
48105,-25.0
48106,37.0
48107,32.0
48108,37.0
48109,-9.0
48110,118.0
48111,-19.0
48112,-14.0
48113,-9.0
48114,2.0
48115,3.0
48116,-28.0
48117,-10.0
48118,8.0
48119,31.0
48120,-13.0
48121,-23.0
48122,-7.0
48123,-8.0
48124,136.0
48125,8.0
48126,-13.0
48127,6.0
48128,3.0
48129,-28.0
48130,158.0
48131,-9.0
48132,-10.0
48133,-11.0
48134,-15.0
48135,-12.0
48136,233.0
48137,-5.0
48138,25.0
48139,7.0
48140,60.0
48141,0.0
48142,3.0
48143,-2.0
48144,3.0
48145,-14.0
48146,-19.0
48147,22.0
48148,56.0
48149,31.0
48150,160.0
48151,9.0
48152,-39.0
48153,104.0
48154,-14.0
48155,-8.0
48156,-19.0
48157,-36.0
48158,-15.0
48159,9.0
48160,27.0
48161,-11.0
48162,-23.0
48163,-11.0
48164,-14.0
48165,-12.0
48166,3.0
48167,24.0
48168,-18.0
48169,-25.0
48170,-41.0
48171,50.0
48172,1.0
48173,-4.0
48174,6.0
48175,-14.0
48176,-2.0
48177,-20.0
48178,-27.0
48179,146.0
48180,-17.0
48181,-34.0
48182,-13.0
48183,-13.0
48184,-13.0
48185,-2.0
48186,-19.0
48187,-12.0
48188,25.0
48189,-31.0
48190,14.0
48191,-8.0
48192,-41.0
48193,93.0
48194,-17.0
48195,-31.0
48196,-5.0
48197,57.0
48198,174.0
48199,-6.0
48200,-14.0
48201,-23.0
48202,68.0
48203,-17.0
48204,-5.0
48205,14.0
48206,8.0
48207,2.0
48208,-7.0
48209,99.0
48210,-26.0
48211,-7.0
48212,-5.0
48213,3.0
48214,-14.0
48215,15.0
48216,-22.0
48217,13.0
48218,17.0
48219,-12.0
48220,-28.0
48221,47.0
48222,-9.0
48223,69.0
48224,12.0
48225,-8.0
48226,-21.0
48227,14.0
48228,0.0
48229,5.0
48230,-12.0
48231,17.0
48232,-21.0
48233,-5.0
48234,-7.0
48235,113.0
48236,-14.0
48237,100.0
48238,77.0
48239,-13.0
48240,142.0
48241,36.0
48242,40.0
48243,-14.0
48244,16.0
48245,-14.0
48246,-13.0
48247,-20.0
48248,-5.0
48249,-30.0
48250,-12.0
48251,77.0
48252,-45.0
48253,-7.0
48254,12.0
48255,-9.0
48256,16.0
48257,-20.0
48258,-11.0
48259,9.0
48260,-13.0
48261,-20.0
48262,10.0
48263,-5.0
48264,4.0
48265,-30.0
48266,-9.0
48267,25.0
48268,-8.0
48269,-13.0
48270,0.0
48271,-3.0
48272,-16.0
48273,-2.0
48274,9.0
48275,-12.0
48276,-12.0
48277,10.0
48278,11.0
48279,-1.0
48280,-8.0
48281,-12.0
48282,45.0
48283,8.0
48284,-8.0
48285,-7.0
48286,-5.0
48287,-12.0
48288,63.0
48289,-8.0
48290,-8.0
48291,-30.0
48292,3.0
48293,86.0
48294,-15.0
48295,-16.0
48296,17.0
48297,29.0
48298,-34.0
48299,-24.0
48300,8.0
48301,-21.0
48302,-17.0
48303,23.0
48304,-19.0
48305,-27.0
48306,-9.0
48307,54.0
48308,3.0
48309,31.0
48310,-15.0
48311,31.0
48312,8.0
48313,208.0
48314,-8.0
48315,0.0
48316,33.0
48317,-26.0
48318,-3.0
48319,-21.0
48320,-11.0
48321,-32.0
48322,4.0
48323,-23.0
48324,-9.0
48325,-4.0
48326,-15.0
48327,91.0
48328,39.0
48329,10.0
48330,-34.0
48331,-5.0
48332,4.0
48333,-11.0
48334,-21.0
48335,58.0
48336,17.0
48337,-17.0
48338,2.0
48339,59.0
48340,-15.0
48341,-4.0
48342,21.0
48343,15.0
48344,-16.0
48345,-29.0
48346,13.0
48347,28.0
48348,9.0
48349,-6.0
48350,108.0
48351,-20.0
48352,-9.0
48353,-9.0
48354,47.0
48355,-8.0
48356,-12.0
48357,-5.0
48358,-21.0
48359,32.0
48360,1.0
48361,-5.0
48362,3.0
48363,-22.0
48364,68.0
48365,155.0
48366,-2.0
48367,-16.0
48368,26.0
48369,16.0
48370,-10.0
48371,4.0
48372,4.0
48373,4.0
48374,-10.0
48375,-7.0
48376,-10.0
48377,16.0
48378,-10.0
48379,-20.0
48380,-7.0
48381,112.0
48382,-19.0
48383,16.0
48384,-15.0
48385,63.0
48386,-29.0
48387,24.0
48388,79.0
48389,54.0
48390,-14.0
48391,-9.0
48392,-5.0
48393,53.0
48394,-1.0
48395,6.0
48396,5.0
48397,-10.0
48398,0.0
48399,32.0
48400,-1.0
48401,-23.0
48402,11.0
48403,0.0
48404,-17.0
48405,-2.0
48406,-5.0
48407,-8.0
48408,-4.0
48409,-6.0
48410,-22.0
48411,52.0
48412,20.0
48413,15.0
48414,-32.0
48415,-9.0
48416,144.0
48417,38.0
48418,0.0
48419,18.0
48420,-5.0
48421,-11.0
48422,10.0
48423,-13.0
48424,-20.0
48425,40.0
48426,1.0
48427,-57.0
48428,-3.0
48429,-30.0
48430,57.0
48431,8.0
48432,-11.0
48433,-23.0
48434,1.0
48435,-21.0
48436,55.0
48437,-12.0
48438,14.0
48439,-1.0
48440,108.0
48441,-42.0
48442,10.0
48443,-16.0
48444,4.0
48445,-6.0
48446,194.0
48447,2.0
48448,-17.0
48449,-3.0
48450,-10.0
48451,4.0
48452,-16.0
48453,190.0
48454,57.0
48455,55.0
48456,-9.0
48457,0.0
48458,7.0
48459,-23.0
48460,1.0
48461,-2.0
48462,-14.0
48463,12.0
48464,-17.0
48465,-11.0
48466,-11.0
48467,18.0
48468,-3.0
48469,-23.0
48470,4.0
48471,-19.0
48472,-3.0
48473,-8.0
48474,-54.0
48475,13.0
48476,-14.0
48477,-21.0
48478,-11.0
48479,5.0
48480,5.0
48481,-22.0
48482,52.0
48483,-17.0
48484,-31.0
48485,-9.0
48486,4.0
48487,-15.0
48488,12.0
48489,-27.0
48490,-4.0
48491,-5.0
48492,-17.0
48493,-13.0
48494,28.0
48495,-13.0
48496,-14.0
48497,45.0
48498,-13.0
48499,-13.0
48500,-12.0
48501,0.0
48502,63.0
48503,-31.0
48504,-43.0
48505,-4.0
48506,-7.0
48507,1.0
48508,-21.0
48509,102.0
48510,1.0
48511,-1.0
48512,4.0
48513,68.0
48514,-13.0
48515,-11.0
48516,33.0
48517,2.0
48518,56.0
48519,-8.0
48520,-12.0
48521,-13.0
48522,-19.0
48523,-8.0
48524,19.0
48525,-24.0
48526,8.0
48527,21.0
48528,-32.0
48529,-2.0
48530,70.0
48531,-12.0
48532,35.0
48533,-18.0
48534,46.0
48535,33.0
48536,11.0
48537,-16.0
48538,79.0
48539,-9.0
48540,-9.0
48541,17.0
48542,-15.0
48543,2.0
48544,214.0
48545,150.0
48546,-10.0
48547,-4.0
48548,-37.0
48549,-7.0
48550,70.0
48551,-31.0
48552,-16.0
48553,-9.0
48554,1.0
48555,-15.0
48556,-16.0
48557,-17.0
48558,-20.0
48559,2.0
48560,-6.0
48561,24.0
48562,-7.0
48563,-10.0
48564,-13.0
48565,-13.0
48566,-20.0
48567,-6.0
48568,-20.0
48569,-9.0
48570,32.0
48571,-5.0
48572,-13.0
48573,13.0
48574,82.0
48575,-28.0
48576,45.0
48577,-1.0
48578,-15.0
48579,2.0
48580,-15.0
48581,19.0
48582,-21.0
48583,-19.0
48584,90.0
48585,2.0
48586,13.0
48587,-5.0
48588,-26.0
48589,140.0
48590,-21.0
48591,0.0
48592,-5.0
48593,193.0
48594,-17.0
48595,51.0
48596,8.0
48597,-10.0
48598,11.0
48599,24.0
48600,13.0
48601,-26.0
48602,-26.0
48603,54.0
48604,25.0
48605,-13.0
48606,-7.0
48607,4.0
48608,-23.0
48609,81.0
48610,-1.0
48611,-18.0
48612,-22.0
48613,-15.0
48614,29.0
48615,17.0
48616,20.0
48617,-9.0
48618,11.0
48619,-12.0
48620,-8.0
48621,54.0
48622,7.0
48623,-26.0
48624,15.0
48625,-2.0
48626,19.0
48627,67.0
48628,-3.0
48629,-1.0
48630,-10.0
48631,-5.0
48632,9.0
48633,10.0
48634,-7.0
48635,-6.0
48636,36.0
48637,8.0
48638,-24.0
48639,4.0
48640,20.0
48641,1.0
48642,18.0
48643,-14.0
48644,-14.0
48645,7.0
48646,-11.0
48647,-11.0
48648,-18.0
48649,-23.0
48650,16.0
48651,140.0
48652,-7.0
48653,-3.0
48654,16.0
48655,27.0
48656,-7.0
48657,21.0
48658,-1.0
48659,-15.0
48660,31.0
48661,-21.0
48662,7.0
48663,-23.0
48664,-34.0
48665,3.0
48666,-19.0
48667,-24.0
48668,-34.0
48669,-16.0
48670,-22.0
48671,-12.0
48672,-11.0
48673,-24.0
48674,-8.0
48675,-13.0
48676,-9.0
48677,2.0
48678,-30.0
48679,0.0
48680,-38.0
48681,-25.0
48682,-3.0
48683,-16.0
48684,-3.0
48685,60.0
48686,-9.0
48687,26.0
48688,28.0
48689,3.0
48690,63.0
48691,11.0
48692,-23.0
48693,157.0
48694,-7.0
48695,2.0
48696,4.0
48697,-4.0
48698,52.0
48699,4.0
48700,75.0
48701,45.0
48702,20.0
48703,-15.0
48704,28.0
48705,-18.0
48706,-38.0
48707,-22.0
48708,-3.0
48709,7.0
48710,-18.0
48711,45.0
48712,-14.0
48713,-3.0
48714,-1.0
48715,-23.0
48716,-22.0
48717,428.0
48718,-14.0
48719,8.0
48720,80.0
48721,4.0
